,commit ID,author name,committer name,message,URL,commit date,message_preprocessed
80,MDY6Q29tbWl0MjcxOTM3Nzk6ZjNlNzhiZDNjMjEwMjhkZmQ5NmVmZWQ3YWUyNjU0Y2VmZjFlNzg3OA==,Ben Noordhuis,Ben Noordhuis,"http: fix ""Cannot call method 'emit' of null""

Fix the following exception:

  http.js:974
    this._httpMessage.emit('close');
                      ^
  TypeError: Cannot call method 'emit' of null
      at Socket.onServerResponseClose (http.js:974:21)
      at Socket.EventEmitter.emit (events.js:124:20)
      at net.js:421:10
      at process._tickCallback (node.js:386:13)
      at process._makeCallback (node.js:304:15)

Fixes #4586.",https://api.github.com/repos/nodejs/node/git/commits/f3e78bd3c21028dfd96efed7ae2654ceff1e7878,2013-01-14,"      this._                      ^
  TypeError: Cannot call method 'emit' of null
      at Socket.onServerResponseClose (      at Socket.EventEmitter.emit (events.js:124:20)
      at net.js:421:10
      at process._tickCallback (node.js:386:13)
      at process._makeCallback (node.js:304:15)
Fixes #4586."
81,MDY6Q29tbWl0MjcxOTM3Nzk6ZGMwYzUyNGNlNjgxZjUzZTJiZDhmMDk3NGVkNmFhM2ZkOTEwMDU0ZA==,isaacs,isaacs,"http: Set _dumped=false initially

The better to keep the IncomingMessage class isomorphic and avoid
creating additional hidden classes.",https://api.github.com/repos/nodejs/node/git/commits/dc0c524ce681f53e2bd8f0974ed6aa3fd910054d,2013-01-11,Set _dumped=false initially
81,MDY6Q29tbWl0MjcxOTM3Nzk6ZGMwYzUyNGNlNjgxZjUzZTJiZDhmMDk3NGVkNmFhM2ZkOTEwMDU0ZA==,isaacs,isaacs,"http: Set _dumped=false initially

The better to keep the IncomingMessage class isomorphic and avoid
creating additional hidden classes.",https://api.github.com/repos/nodejs/node/git/commits/dc0c524ce681f53e2bd8f0974ed6aa3fd910054d,2013-01-11,"The better to keep the IncomingMessage class isomorphic and avoid
creating additional hidden classes."
82,MDY6Q29tbWl0MjcxOTM3Nzk6OWVjZTYzYjFkNzRlYzEzNTlkZjdiM2VmNGQ2ZWQ1MzRhYzQ5YzBjZg==,isaacs,isaacs,http: Don't switch the socket into old-mode,https://api.github.com/repos/nodejs/node/git/commits/9ece63b1d74ec1359df7b3ef4d6ed534ac49c0cf,2013-01-08,Don't switch the socket into old-mode
82,MDY6Q29tbWl0MjcxOTM3Nzk6OWVjZTYzYjFkNzRlYzEzNTlkZjdiM2VmNGQ2ZWQ1MzRhYzQ5YzBjZg==,isaacs,isaacs,http: Don't switch the socket into old-mode,https://api.github.com/repos/nodejs/node/git/commits/9ece63b1d74ec1359df7b3ef4d6ed534ac49c0cf,2013-01-08,
83,MDY6Q29tbWl0MjcxOTM3Nzk6YmM4ZmViMTUxYzczMWY1ODYyYTAyZmNjYjU4NjM4MTA1YjQ0ZDQ1Yg==,isaacs,isaacs,http: Use stream.push() instead of touching _readableState,https://api.github.com/repos/nodejs/node/git/commits/bc8feb151c731f5862a02fccb58638105b44d45b,2013-01-08,Use stream.push() instead of touching _readableState
83,MDY6Q29tbWl0MjcxOTM3Nzk6YmM4ZmViMTUxYzczMWY1ODYyYTAyZmNjYjU4NjM4MTA1YjQ0ZDQ1Yg==,isaacs,isaacs,http: Use stream.push() instead of touching _readableState,https://api.github.com/repos/nodejs/node/git/commits/bc8feb151c731f5862a02fccb58638105b44d45b,2013-01-08,
84,MDY6Q29tbWl0MjcxOTM3Nzk6ZjQyMzI4NzQ1M2U5MTRjMjY2ODAwMmZjNGU2NDgyODIxNjI1YTdhYw==,isaacs,isaacs,http: Separate out the storeHeader closure,https://api.github.com/repos/nodejs/node/git/commits/f423287453e914c2668002fc4e6482821625a7ac,2012-12-27,Separate out the storeHeader closure
84,MDY6Q29tbWl0MjcxOTM3Nzk6ZjQyMzI4NzQ1M2U5MTRjMjY2ODAwMmZjNGU2NDgyODIxNjI1YTdhYw==,isaacs,isaacs,http: Separate out the storeHeader closure,https://api.github.com/repos/nodejs/node/git/commits/f423287453e914c2668002fc4e6482821625a7ac,2012-12-27,
85,MDY6Q29tbWl0MjcxOTM3Nzk6OTc4NWFiNjA1NzQ2NTkzNjAxNzUyYTI3OGM5M2ZkYzc4NDQ2MjExNQ==,isaacs,isaacs,"http: Replace ""in"" usage with ""=== undefined""

Speeds up http benchmarks.",https://api.github.com/repos/nodejs/node/git/commits/9785ab605746593601752a278c93fdc784462115,2012-12-27,"Replace ""in"" usage with ""=== undefined"""
85,MDY6Q29tbWl0MjcxOTM3Nzk6OTc4NWFiNjA1NzQ2NTkzNjAxNzUyYTI3OGM5M2ZkYzc4NDQ2MjExNQ==,isaacs,isaacs,"http: Replace ""in"" usage with ""=== undefined""

Speeds up http benchmarks.",https://api.github.com/repos/nodejs/node/git/commits/9785ab605746593601752a278c93fdc784462115,2012-12-27,Speeds up benchmarks.
86,MDY6Q29tbWl0MjcxOTM3Nzk6ODkzNjg2OGU5YmY2YjRhM2Y1NjY4NGM0ODk1ZTJhN2MzMzM5NTQ3OQ==,Ryunosuke SATO,isaacs,"http: remove unused variable

The module variable `END_OF_FILE` was no longer needed from 1d369317.",https://api.github.com/repos/nodejs/node/git/commits/8936868e9bf6b4a3f56684c4895e2a7c33395479,2012-12-27,remove unused variable
86,MDY6Q29tbWl0MjcxOTM3Nzk6ODkzNjg2OGU5YmY2YjRhM2Y1NjY4NGM0ODk1ZTJhN2MzMzM5NTQ3OQ==,Ryunosuke SATO,isaacs,"http: remove unused variable

The module variable `END_OF_FILE` was no longer needed from 1d369317.",https://api.github.com/repos/nodejs/node/git/commits/8936868e9bf6b4a3f56684c4895e2a7c33395479,2012-12-27,The module variable `END_OF_FILE` was no longer needed from 1d369317.
87,MDY6Q29tbWl0MjcxOTM3Nzk6ZDc2ZWFjZDRlNjE4ZDYwNzE0ZjJkZDU2OGQ0NWJkNmNkOTYwMTliNg==,isaacs,isaacs,"http: Handle end only when stream is not dumped

This fixes regression introduced in some cases by 8bf0c15",https://api.github.com/repos/nodejs/node/git/commits/d76eacd4e618d60714f2dd568d45bd6cd96019b6,2012-12-26,Handle end only when stream is not dumped
87,MDY6Q29tbWl0MjcxOTM3Nzk6ZDc2ZWFjZDRlNjE4ZDYwNzE0ZjJkZDU2OGQ0NWJkNmNkOTYwMTliNg==,isaacs,isaacs,"http: Handle end only when stream is not dumped

This fixes regression introduced in some cases by 8bf0c15",https://api.github.com/repos/nodejs/node/git/commits/d76eacd4e618d60714f2dd568d45bd6cd96019b6,2012-12-26,This fixes regression introduced in some cases by 8bf0c15
88,MDY6Q29tbWl0MjcxOTM3Nzk6NTQ3NDBjOGIyNDdjOWNlNTBhNDQwMDE0MjAwNGZkMDVlYzA5OGUyMQ==,isaacs,isaacs,lint,https://api.github.com/repos/nodejs/node/git/commits/54740c8b247c9ce50a4400142004fd05ec098e21,2012-12-26,lint
88,MDY6Q29tbWl0MjcxOTM3Nzk6NTQ3NDBjOGIyNDdjOWNlNTBhNDQwMDE0MjAwNGZkMDVlYzA5OGUyMQ==,isaacs,isaacs,lint,https://api.github.com/repos/nodejs/node/git/commits/54740c8b247c9ce50a4400142004fd05ec098e21,2012-12-26,
89,MDY6Q29tbWl0MjcxOTM3Nzk6OGJmMGMxNWE1YjIxNzU1YzRjNjZiNTRmNWFhZDE2ZTgxYTQxNmMxMw==,Shigeki Ohtsu,isaacs,stream2: fix to emit end event on http.ClientResponse,https://api.github.com/repos/nodejs/node/git/commits/8bf0c15a5b21755c4c66b54f5aad16e81a416c13,2012-12-18,stream2: fix to emit end event on http.ClientResponse
89,MDY6Q29tbWl0MjcxOTM3Nzk6OGJmMGMxNWE1YjIxNzU1YzRjNjZiNTRmNWFhZDE2ZTgxYTQxNmMxMw==,Shigeki Ohtsu,isaacs,stream2: fix to emit end event on http.ClientResponse,https://api.github.com/repos/nodejs/node/git/commits/8bf0c15a5b21755c4c66b54f5aad16e81a416c13,2012-12-18,
90,MDY6Q29tbWl0MjcxOTM3Nzk6ZmI5MTVlZDk1NzNkMjFjNWI2MmMxM2I4ZWFhOTY0MmE2ZGJiNGIwMg==,isaacs,isaacs,lint,https://api.github.com/repos/nodejs/node/git/commits/fb915ed9573d21c5b62c13b8eaa9642a6dbb4b02,2012-12-21,lint
90,MDY6Q29tbWl0MjcxOTM3Nzk6ZmI5MTVlZDk1NzNkMjFjNWI2MmMxM2I4ZWFhOTY0MmE2ZGJiNGIwMg==,isaacs,isaacs,lint,https://api.github.com/repos/nodejs/node/git/commits/fb915ed9573d21c5b62c13b8eaa9642a6dbb4b02,2012-12-21,
91,MDY6Q29tbWl0MjcxOTM3Nzk6YzA0OGM4MTRjNzlhODcwNmYxNzc1NzNjNzZiZmNiYTNjZGEwYjYzMw==,isaacs,isaacs,http: Trivial fix for comments and 'this.read',https://api.github.com/repos/nodejs/node/git/commits/c048c814c79a8706f177573c76bfcba3cda0b633,2012-12-21,Trivial fix for comments and 'this.read'
91,MDY6Q29tbWl0MjcxOTM3Nzk6YzA0OGM4MTRjNzlhODcwNmYxNzc1NzNjNzZiZmNiYTNjZGEwYjYzMw==,isaacs,isaacs,http: Trivial fix for comments and 'this.read',https://api.github.com/repos/nodejs/node/git/commits/c048c814c79a8706f177573c76bfcba3cda0b633,2012-12-21,
92,MDY6Q29tbWl0MjcxOTM3Nzk6ODYyNGFkZjVkOGI3ZTA0MjlmN2MxMjdhMmVkZTg1NTY4MGZlNWMxOA==,isaacs,isaacs,http: use IncomingMessage._dump() instead of resume(),https://api.github.com/repos/nodejs/node/git/commits/8624adf5d8b7e0429f7c127a2ede855680fe5c18,2012-12-19,use IncomingMessage._dump() instead of resume()
92,MDY6Q29tbWl0MjcxOTM3Nzk6ODYyNGFkZjVkOGI3ZTA0MjlmN2MxMjdhMmVkZTg1NTY4MGZlNWMxOA==,isaacs,isaacs,http: use IncomingMessage._dump() instead of resume(),https://api.github.com/repos/nodejs/node/git/commits/8624adf5d8b7e0429f7c127a2ede855680fe5c18,2012-12-19,
93,MDY6Q29tbWl0MjcxOTM3Nzk6NzlhZThiN2FlMmZiNjdmMzkzNzVmNDZlMGFkNzU1MmFhOWZiODJlYQ==,Ben Noordhuis,Ben Noordhuis,Merge remote-tracking branch 'origin/v0.8',https://api.github.com/repos/nodejs/node/git/commits/79ae8b7ae2fb67f39375f46e0ad7552aa9fb82ea,2012-12-20,Merge remote-tracking branch 'origin/v0.8'
93,MDY6Q29tbWl0MjcxOTM3Nzk6NzlhZThiN2FlMmZiNjdmMzkzNzVmNDZlMGFkNzU1MmFhOWZiODJlYQ==,Ben Noordhuis,Ben Noordhuis,Merge remote-tracking branch 'origin/v0.8',https://api.github.com/repos/nodejs/node/git/commits/79ae8b7ae2fb67f39375f46e0ad7552aa9fb82ea,2012-12-20,
94,MDY6Q29tbWl0MjcxOTM3Nzk6NWExOWMwN2MwODdjNTc0OWUzMTczN2NiNGZiNWExMTM2NDNmMzVkNg==,Ben Noordhuis,Ben Noordhuis,"http: pack response body buffer in first tcp packet

Apply the same optimization to res.end(buf) that is applied to res.end(str).

Speeds up `node benchmark/http_simple_auto -k -c 1 -n 25000 buffer/1`
(non-chunked response body) by about 750x. That's not a typo.

Chunked responses:

  $ cat tmp/http-chunked-client.js
  // Run `node benchmark/http_simple` in another terminal.
  var http = require('http'), url = require('url');
  var options = url.parse('http://127.0.0.1:8000/buffer/1/1');
  options.agent = new http.Agent({ maxSockets: 1 });
  for (var i = 0; i < 25000; ++i) http.get(options);

Before:

  $ time out/Release/node tmp/http-chunked-client.js
  real    16m40.411s
  user    0m9.184s
  sys     0m0.604s

After:

  $ time out/Release/node tmp/http-chunked-client.js
  real    0m5.386s
  user    0m2.768s
  sys     0m0.728s

That's still a 185x speed-up.

Fixes #4415.",https://api.github.com/repos/nodejs/node/git/commits/5a19c07c087c5749e31737cb4fb5a113643f35d6,2012-12-19,pack response body buffer in first tcp packet
94,MDY6Q29tbWl0MjcxOTM3Nzk6NWExOWMwN2MwODdjNTc0OWUzMTczN2NiNGZiNWExMTM2NDNmMzVkNg==,Ben Noordhuis,Ben Noordhuis,"http: pack response body buffer in first tcp packet

Apply the same optimization to res.end(buf) that is applied to res.end(str).

Speeds up `node benchmark/http_simple_auto -k -c 1 -n 25000 buffer/1`
(non-chunked response body) by about 750x. That's not a typo.

Chunked responses:

  $ cat tmp/http-chunked-client.js
  // Run `node benchmark/http_simple` in another terminal.
  var http = require('http'), url = require('url');
  var options = url.parse('http://127.0.0.1:8000/buffer/1/1');
  options.agent = new http.Agent({ maxSockets: 1 });
  for (var i = 0; i < 25000; ++i) http.get(options);

Before:

  $ time out/Release/node tmp/http-chunked-client.js
  real    16m40.411s
  user    0m9.184s
  sys     0m0.604s

After:

  $ time out/Release/node tmp/http-chunked-client.js
  real    0m5.386s
  user    0m2.768s
  sys     0m0.728s

That's still a 185x speed-up.

Fixes #4415.",https://api.github.com/repos/nodejs/node/git/commits/5a19c07c087c5749e31737cb4fb5a113643f35d6,2012-12-19,Apply the same optimization to res.end(buf) that is applied to res.end(str)
94,MDY6Q29tbWl0MjcxOTM3Nzk6NWExOWMwN2MwODdjNTc0OWUzMTczN2NiNGZiNWExMTM2NDNmMzVkNg==,Ben Noordhuis,Ben Noordhuis,"http: pack response body buffer in first tcp packet

Apply the same optimization to res.end(buf) that is applied to res.end(str).

Speeds up `node benchmark/http_simple_auto -k -c 1 -n 25000 buffer/1`
(non-chunked response body) by about 750x. That's not a typo.

Chunked responses:

  $ cat tmp/http-chunked-client.js
  // Run `node benchmark/http_simple` in another terminal.
  var http = require('http'), url = require('url');
  var options = url.parse('http://127.0.0.1:8000/buffer/1/1');
  options.agent = new http.Agent({ maxSockets: 1 });
  for (var i = 0; i < 25000; ++i) http.get(options);

Before:

  $ time out/Release/node tmp/http-chunked-client.js
  real    16m40.411s
  user    0m9.184s
  sys     0m0.604s

After:

  $ time out/Release/node tmp/http-chunked-client.js
  real    0m5.386s
  user    0m2.768s
  sys     0m0.728s

That's still a 185x speed-up.

Fixes #4415.",https://api.github.com/repos/nodejs/node/git/commits/5a19c07c087c5749e31737cb4fb5a113643f35d6,2012-12-19,"Speeds up `node benchmark/-k -c 1 -n 25000 buffer/1`
(non-chunked response body) by about 750x"
94,MDY6Q29tbWl0MjcxOTM3Nzk6NWExOWMwN2MwODdjNTc0OWUzMTczN2NiNGZiNWExMTM2NDNmMzVkNg==,Ben Noordhuis,Ben Noordhuis,"http: pack response body buffer in first tcp packet

Apply the same optimization to res.end(buf) that is applied to res.end(str).

Speeds up `node benchmark/http_simple_auto -k -c 1 -n 25000 buffer/1`
(non-chunked response body) by about 750x. That's not a typo.

Chunked responses:

  $ cat tmp/http-chunked-client.js
  // Run `node benchmark/http_simple` in another terminal.
  var http = require('http'), url = require('url');
  var options = url.parse('http://127.0.0.1:8000/buffer/1/1');
  options.agent = new http.Agent({ maxSockets: 1 });
  for (var i = 0; i < 25000; ++i) http.get(options);

Before:

  $ time out/Release/node tmp/http-chunked-client.js
  real    16m40.411s
  user    0m9.184s
  sys     0m0.604s

After:

  $ time out/Release/node tmp/http-chunked-client.js
  real    0m5.386s
  user    0m2.768s
  sys     0m0.728s

That's still a 185x speed-up.

Fixes #4415.",https://api.github.com/repos/nodejs/node/git/commits/5a19c07c087c5749e31737cb4fb5a113643f35d6,2012-12-19,That's not a typo
94,MDY6Q29tbWl0MjcxOTM3Nzk6NWExOWMwN2MwODdjNTc0OWUzMTczN2NiNGZiNWExMTM2NDNmMzVkNg==,Ben Noordhuis,Ben Noordhuis,"http: pack response body buffer in first tcp packet

Apply the same optimization to res.end(buf) that is applied to res.end(str).

Speeds up `node benchmark/http_simple_auto -k -c 1 -n 25000 buffer/1`
(non-chunked response body) by about 750x. That's not a typo.

Chunked responses:

  $ cat tmp/http-chunked-client.js
  // Run `node benchmark/http_simple` in another terminal.
  var http = require('http'), url = require('url');
  var options = url.parse('http://127.0.0.1:8000/buffer/1/1');
  options.agent = new http.Agent({ maxSockets: 1 });
  for (var i = 0; i < 25000; ++i) http.get(options);

Before:

  $ time out/Release/node tmp/http-chunked-client.js
  real    16m40.411s
  user    0m9.184s
  sys     0m0.604s

After:

  $ time out/Release/node tmp/http-chunked-client.js
  real    0m5.386s
  user    0m2.768s
  sys     0m0.728s

That's still a 185x speed-up.

Fixes #4415.",https://api.github.com/repos/nodejs/node/git/commits/5a19c07c087c5749e31737cb4fb5a113643f35d6,2012-12-19,Chunked responses
94,MDY6Q29tbWl0MjcxOTM3Nzk6NWExOWMwN2MwODdjNTc0OWUzMTczN2NiNGZiNWExMTM2NDNmMzVkNg==,Ben Noordhuis,Ben Noordhuis,"http: pack response body buffer in first tcp packet

Apply the same optimization to res.end(buf) that is applied to res.end(str).

Speeds up `node benchmark/http_simple_auto -k -c 1 -n 25000 buffer/1`
(non-chunked response body) by about 750x. That's not a typo.

Chunked responses:

  $ cat tmp/http-chunked-client.js
  // Run `node benchmark/http_simple` in another terminal.
  var http = require('http'), url = require('url');
  var options = url.parse('http://127.0.0.1:8000/buffer/1/1');
  options.agent = new http.Agent({ maxSockets: 1 });
  for (var i = 0; i < 25000; ++i) http.get(options);

Before:

  $ time out/Release/node tmp/http-chunked-client.js
  real    16m40.411s
  user    0m9.184s
  sys     0m0.604s

After:

  $ time out/Release/node tmp/http-chunked-client.js
  real    0m5.386s
  user    0m2.768s
  sys     0m0.728s

That's still a 185x speed-up.

Fixes #4415.",https://api.github.com/repos/nodejs/node/git/commits/5a19c07c087c5749e31737cb4fb5a113643f35d6,2012-12-19,"  for (var i = 0; i < 25000; ++i) 
Before"
94,MDY6Q29tbWl0MjcxOTM3Nzk6NWExOWMwN2MwODdjNTc0OWUzMTczN2NiNGZiNWExMTM2NDNmMzVkNg==,Ben Noordhuis,Ben Noordhuis,"http: pack response body buffer in first tcp packet

Apply the same optimization to res.end(buf) that is applied to res.end(str).

Speeds up `node benchmark/http_simple_auto -k -c 1 -n 25000 buffer/1`
(non-chunked response body) by about 750x. That's not a typo.

Chunked responses:

  $ cat tmp/http-chunked-client.js
  // Run `node benchmark/http_simple` in another terminal.
  var http = require('http'), url = require('url');
  var options = url.parse('http://127.0.0.1:8000/buffer/1/1');
  options.agent = new http.Agent({ maxSockets: 1 });
  for (var i = 0; i < 25000; ++i) http.get(options);

Before:

  $ time out/Release/node tmp/http-chunked-client.js
  real    16m40.411s
  user    0m9.184s
  sys     0m0.604s

After:

  $ time out/Release/node tmp/http-chunked-client.js
  real    0m5.386s
  user    0m2.768s
  sys     0m0.728s

That's still a 185x speed-up.

Fixes #4415.",https://api.github.com/repos/nodejs/node/git/commits/5a19c07c087c5749e31737cb4fb5a113643f35d6,2012-12-19,"  $ time out/Release/node tmp/  real    16m40.411s
  user    0m9.184s
  sys     0m0.604s
After"
94,MDY6Q29tbWl0MjcxOTM3Nzk6NWExOWMwN2MwODdjNTc0OWUzMTczN2NiNGZiNWExMTM2NDNmMzVkNg==,Ben Noordhuis,Ben Noordhuis,"http: pack response body buffer in first tcp packet

Apply the same optimization to res.end(buf) that is applied to res.end(str).

Speeds up `node benchmark/http_simple_auto -k -c 1 -n 25000 buffer/1`
(non-chunked response body) by about 750x. That's not a typo.

Chunked responses:

  $ cat tmp/http-chunked-client.js
  // Run `node benchmark/http_simple` in another terminal.
  var http = require('http'), url = require('url');
  var options = url.parse('http://127.0.0.1:8000/buffer/1/1');
  options.agent = new http.Agent({ maxSockets: 1 });
  for (var i = 0; i < 25000; ++i) http.get(options);

Before:

  $ time out/Release/node tmp/http-chunked-client.js
  real    16m40.411s
  user    0m9.184s
  sys     0m0.604s

After:

  $ time out/Release/node tmp/http-chunked-client.js
  real    0m5.386s
  user    0m2.768s
  sys     0m0.728s

That's still a 185x speed-up.

Fixes #4415.",https://api.github.com/repos/nodejs/node/git/commits/5a19c07c087c5749e31737cb4fb5a113643f35d6,2012-12-19,"  $ time out/Release/node tmp/  real    0m5.386s
  user    0m2.768s
  sys     0m0.728s
That's still a 185x speed-up"
94,MDY6Q29tbWl0MjcxOTM3Nzk6NWExOWMwN2MwODdjNTc0OWUzMTczN2NiNGZiNWExMTM2NDNmMzVkNg==,Ben Noordhuis,Ben Noordhuis,"http: pack response body buffer in first tcp packet

Apply the same optimization to res.end(buf) that is applied to res.end(str).

Speeds up `node benchmark/http_simple_auto -k -c 1 -n 25000 buffer/1`
(non-chunked response body) by about 750x. That's not a typo.

Chunked responses:

  $ cat tmp/http-chunked-client.js
  // Run `node benchmark/http_simple` in another terminal.
  var http = require('http'), url = require('url');
  var options = url.parse('http://127.0.0.1:8000/buffer/1/1');
  options.agent = new http.Agent({ maxSockets: 1 });
  for (var i = 0; i < 25000; ++i) http.get(options);

Before:

  $ time out/Release/node tmp/http-chunked-client.js
  real    16m40.411s
  user    0m9.184s
  sys     0m0.604s

After:

  $ time out/Release/node tmp/http-chunked-client.js
  real    0m5.386s
  user    0m2.768s
  sys     0m0.728s

That's still a 185x speed-up.

Fixes #4415.",https://api.github.com/repos/nodejs/node/git/commits/5a19c07c087c5749e31737cb4fb5a113643f35d6,2012-12-19,Fixes #4415.
95,MDY6Q29tbWl0MjcxOTM3Nzk6ODI3YjJhOWIwYjJiOTM4ZjQ1OGE3NTY5YmY2YzczYjZiZTI1ZGRjNw==,Brian White,Ben Noordhuis,"http: bubble up parser errors to ClientRequest

Make parser errors bubble up to the ClientRequest instead of the underlying
net.Socket object.

This is a back-port of commit c78678b from the master branch.

Fixes #3776.",https://api.github.com/repos/nodejs/node/git/commits/827b2a9b0b2b938f458a7569bf6c73b6be25ddc7,2012-08-07,bubble up parser errors to ClientRequest
95,MDY6Q29tbWl0MjcxOTM3Nzk6ODI3YjJhOWIwYjJiOTM4ZjQ1OGE3NTY5YmY2YzczYjZiZTI1ZGRjNw==,Brian White,Ben Noordhuis,"http: bubble up parser errors to ClientRequest

Make parser errors bubble up to the ClientRequest instead of the underlying
net.Socket object.

This is a back-port of commit c78678b from the master branch.

Fixes #3776.",https://api.github.com/repos/nodejs/node/git/commits/827b2a9b0b2b938f458a7569bf6c73b6be25ddc7,2012-08-07,"Make parser errors bubble up to the ClientRequest instead of the underlying
net.Socket object"
95,MDY6Q29tbWl0MjcxOTM3Nzk6ODI3YjJhOWIwYjJiOTM4ZjQ1OGE3NTY5YmY2YzczYjZiZTI1ZGRjNw==,Brian White,Ben Noordhuis,"http: bubble up parser errors to ClientRequest

Make parser errors bubble up to the ClientRequest instead of the underlying
net.Socket object.

This is a back-port of commit c78678b from the master branch.

Fixes #3776.",https://api.github.com/repos/nodejs/node/git/commits/827b2a9b0b2b938f458a7569bf6c73b6be25ddc7,2012-08-07,This is a back-port of commit c78678b from the master branch
95,MDY6Q29tbWl0MjcxOTM3Nzk6ODI3YjJhOWIwYjJiOTM4ZjQ1OGE3NTY5YmY2YzczYjZiZTI1ZGRjNw==,Brian White,Ben Noordhuis,"http: bubble up parser errors to ClientRequest

Make parser errors bubble up to the ClientRequest instead of the underlying
net.Socket object.

This is a back-port of commit c78678b from the master branch.

Fixes #3776.",https://api.github.com/repos/nodejs/node/git/commits/827b2a9b0b2b938f458a7569bf6c73b6be25ddc7,2012-08-07,Fixes #3776.
96,MDY6Q29tbWl0MjcxOTM3Nzk6MWQzNjkzMTdlYTQ0OTQyNGI5OGFlYzY0NWYxMmIwZDllNDM4NzZkNg==,isaacs,isaacs,"http: Refactor for streams2

Because of some of the peculiarities of http, this has a bit of special
magic to handle cases where the IncomingMessage would wait forever in a
paused state.

In the server, if you do not begin consuming the request body by the
time the response emits 'finish', then it will be flushed out.

In the client, if you do not add a 'response' handler onto the request,
then the response stream will be flushed out.",https://api.github.com/repos/nodejs/node/git/commits/1d369317ea449424b98aec645f12b0d9e43876d6,2012-12-13,Refactor for streams2
96,MDY6Q29tbWl0MjcxOTM3Nzk6MWQzNjkzMTdlYTQ0OTQyNGI5OGFlYzY0NWYxMmIwZDllNDM4NzZkNg==,isaacs,isaacs,"http: Refactor for streams2

Because of some of the peculiarities of http, this has a bit of special
magic to handle cases where the IncomingMessage would wait forever in a
paused state.

In the server, if you do not begin consuming the request body by the
time the response emits 'finish', then it will be flushed out.

In the client, if you do not add a 'response' handler onto the request,
then the response stream will be flushed out.",https://api.github.com/repos/nodejs/node/git/commits/1d369317ea449424b98aec645f12b0d9e43876d6,2012-12-13,"Because of some of the peculiarities of this has a bit of special
magic to handle cases where the IncomingMessage would wait forever in a
paused state"
96,MDY6Q29tbWl0MjcxOTM3Nzk6MWQzNjkzMTdlYTQ0OTQyNGI5OGFlYzY0NWYxMmIwZDllNDM4NzZkNg==,isaacs,isaacs,"http: Refactor for streams2

Because of some of the peculiarities of http, this has a bit of special
magic to handle cases where the IncomingMessage would wait forever in a
paused state.

In the server, if you do not begin consuming the request body by the
time the response emits 'finish', then it will be flushed out.

In the client, if you do not add a 'response' handler onto the request,
then the response stream will be flushed out.",https://api.github.com/repos/nodejs/node/git/commits/1d369317ea449424b98aec645f12b0d9e43876d6,2012-12-13,"In the server, if you do not begin consuming the request body by the
time the response emits 'finish', then it will be flushed out"
96,MDY6Q29tbWl0MjcxOTM3Nzk6MWQzNjkzMTdlYTQ0OTQyNGI5OGFlYzY0NWYxMmIwZDllNDM4NzZkNg==,isaacs,isaacs,"http: Refactor for streams2

Because of some of the peculiarities of http, this has a bit of special
magic to handle cases where the IncomingMessage would wait forever in a
paused state.

In the server, if you do not begin consuming the request body by the
time the response emits 'finish', then it will be flushed out.

In the client, if you do not add a 'response' handler onto the request,
then the response stream will be flushed out.",https://api.github.com/repos/nodejs/node/git/commits/1d369317ea449424b98aec645f12b0d9e43876d6,2012-12-13,"In the client, if you do not add a 'response' handler onto the request,
then the response stream will be flushed out."
97,MDY6Q29tbWl0MjcxOTM3Nzk6M2MyOTNiYTI3MjUwZjE4ODVlZmE4ZDhkYjhlNzVkM2VhMDMzYzIwNg==,Bert Belder,isaacs,http: protect against response splitting attacks,https://api.github.com/repos/nodejs/node/git/commits/3c293ba27250f1885efa8d8db8e75d3ea033c206,2012-11-19,protect against response splitting attacks
97,MDY6Q29tbWl0MjcxOTM3Nzk6M2MyOTNiYTI3MjUwZjE4ODVlZmE4ZDhkYjhlNzVkM2VhMDMzYzIwNg==,Bert Belder,isaacs,http: protect against response splitting attacks,https://api.github.com/repos/nodejs/node/git/commits/3c293ba27250f1885efa8d8db8e75d3ea033c206,2012-11-19,
98,MDY6Q29tbWl0MjcxOTM3Nzk6ZjY1N2NlNjg1ZGRkYzFiZjJkNWI0MmY1NmQ3MjhkZjkxNzZjY2ViOQ==,Scott Blomquist,Bert Belder,"windows: add tracing with performance counters

Patch by Henry Rawas and Scott Blomquist.",https://api.github.com/repos/nodejs/node/git/commits/f657ce685dddc1bf2d5b42f56d728df9176cceb9,2012-11-20,windows: add tracing with performance counters
98,MDY6Q29tbWl0MjcxOTM3Nzk6ZjY1N2NlNjg1ZGRkYzFiZjJkNWI0MmY1NmQ3MjhkZjkxNzZjY2ViOQ==,Scott Blomquist,Bert Belder,"windows: add tracing with performance counters

Patch by Henry Rawas and Scott Blomquist.",https://api.github.com/repos/nodejs/node/git/commits/f657ce685dddc1bf2d5b42f56d728df9176cceb9,2012-11-20,Patch by Henry Rawas and Scott Blomquist.
99,MDY6Q29tbWl0MjcxOTM3Nzk6ODUwOTA3MzQ1OGYyMjc5MDFkYzg0ZTg3MmRjMDE2NTFjM2I5MTJkMw==,isaacs,isaacs,lint,https://api.github.com/repos/nodejs/node/git/commits/8509073458f227901dc84e872dc01651c3b912d3,2012-10-12,lint
